frame,distance_m,lateral_m,yaw_deg,background_index,visible_keypoints,occluded_keypoints,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax
train_00412,2.179164510361831,0.124740364270859,6.044988336715981,1,4,2,17.630766485664182,47.423948405631954,1280.0,720.0
train_00413,2.941299249348082,-0.0023114586389164637,0.3234563827791561,0,6,2,59.08361024329828,149.5364738924582,1219.7301469398535,612.1536383592368
train_00414,2.749415008642075,0.040131676943069905,-3.9693666642956487,2,4,3,35.08072342976462,128.3696317328503,1280.0,637.753692765786
train_00415,3.1599934298869767,0.23656105208655726,5.22361294689291,0,4,2,339.5396084631834,162.66091790357729,1280.0,596.2770825751751
train_00416,3.472120795912242,0.2724476444762565,-12.932206866817648,3,5,3,324.1468788680567,178.7524945099964,1268.8714669663395,576.8092300371162
train_00417,3.2990483449657284,0.1641164877035312,-5.679066778577658,0,5,3,242.595013333858,172.06478322891832,1257.4634939344503,584.8990643125821
train_00418,3.1767608259310123,0.14374559204005083,-7.7224801933929275,2,5,3,201.3957953942795,162.07403344115772,1256.8634046619356,596.9843026789849
train_00419,2.8875364024772243,-0.0039835944870690865,8.178397888515729,1,6,2,89.19779908584765,137.70062019916773,1258.5598179608246,626.4704029149569
train_00420,3.0986950051088997,0.027935545565853426,8.879206235362634,1,6,2,167.68616571168985,155.25495122234284,1239.9671620025606,605.2360958405458
train_00421,2.9539127592694836,0.11607648377358293,-14.712155397760064,2,5,3,122.63178132955595,138.32153361140087,1242.853447146206,625.7159592512065
train_00422,2.0021930608033665,0.09438231010559867,10.470179633367653,2,4,0,0.0,0.7323753324490401,1280.0,720.0
train_00423,3.4417775913316206,0.2835355415804353,-10.728795443850949,2,4,3,335.2116009315897,178.11165602047123,1280.0,577.5843402291845
train_00424,2.1395399575371323,0.2527646417832638,11.918624157943775,4,4,0,212.2736782907092,28.714935389203397,1280.0,720.0
train_00425,2.8711559410643988,0.0032566583164654883,4.116470400980759,3,5,3,67.39838727214149,139.9202440349999,1256.9441928592455,623.7855832019734
train_00426,2.3551576021128446,-0.14340543664583397,-5.549732537707252,3,5,1,0.0,77.64725229783399,1184.740951838935,699.1064418262931
train_00427,2.609768827863821,0.021554729454014154,13.939041667506864,1,6,0,82.01122869558695,101.87504470502387,1280.0,669.8047073857639
train_00428,2.677875615376693,-0.021992042966151648,10.574465569834459,0,7,0,33.89219498304051,113.68273971712334,1280.0,655.522543706154
train_00429,2.236423065598274,0.11163290577030915,9.791600638189493,4,6,0,53.41209268705484,51.25832884749115,1280.0,720.0
train_00430,3.0157750654836075,-0.14389992436726565,14.720298612237215,0,7,1,28.44912200773642,143.9218536747282,1122.0417495398221,618.9452838145296
train_00431,3.428144910235616,0.21276078277320182,1.6786128464516494,4,4,3,328.66907107026856,182.7455638669158,1280.0,571.9817489007044
train_00432,3.495742139195711,-0.1813497979827401,4.379606867603506,1,4,4,43.54341636011391,185.0443327154943,994.7360892630018,569.2018568102891
train_00433,2.9287648232688435,-0.15252913245285274,-6.146845110008506,3,4,2,0.0,143.26345967916893,1043.7498459197777,619.7387082219614
train_00434,3.324167861238368,-0.012581442023907319,-12.368353468229776,3,5,3,90.06445756856287,169.45140762816231,1085.4471000816968,588.0608919297109
train_00435,3.484105423642301,0.16914946010725496,-4.22663670487305,4,7,1,275.1966283539855,184.47695413738867,1229.8866062358074,569.8847044882424
train_00436,3.17215265875324,-0.09357952812607434,1.9695334514364404,2,5,3,36.91198792808606,165.9573380317625,1100.1839269128386,592.2904920468998
train_00437,2.5825719118539503,-0.19211047578127846,-5.433672980118613,1,6,0,0.0,108.34881140092662,1071.7822221941528,661.971315968181
train_00438,2.7941484379481474,0.16010530107016369,14.988172404340382,1,5,1,216.05447521678718,122.21359042391148,1280.0,645.2029537626228
train_00439,3.1460745855762666,0.268681486931793,2.270763258599878,3,4,2,348.1898442836601,163.8660805616347,1280.0,594.8192459978729
train_00440,2.5322069518477397,0.2035333513835456,10.356627070988424,1,4,2,240.308193756479,96.04119725665058,1280.0,676.8606760654684
train_00441,2.8454097301747905,0.03786533451841101,-9.352990052842312,3,6,2,39.775893386146706,132.60970614756474,1227.2880551113565,632.6250675164883
train_00442,3.0754064490362243,0.25126847238432365,10.328522593129524,2,4,2,337.41462413621554,152.29810293122256,1280.0,608.812160544803
train_00443,3.161549748229838,0.2078885325474808,10.820083997746522,0,4,2,313.2826595864913,158.7289367208912,1280.0,601.03330842739
train_00444,3.1877637874998075,0.27639726022124295,4.47540796934442,1,5,1,372.4734914110725,165.2233430487891,1280.0,593.1773757646945
train_00445,3.060774381854492,0.03718638581139022,11.688006504366964,4,7,1,180.12138993345042,150.0634415728788,1261.766992201256,611.5158241815897
train_00446,3.1804876888933653,-0.16605767161161453,2.668504673493107,1,7,0,0.0,166.02614558123193,1040.5373984624546,592.2074285121391
train_00447,3.0932464339039987,0.26927286253277255,13.460944795497088,3,5,1,337.4982951681565,121.1067135830533,1280.0,579.6197757910235
train_00448,3.2761354483025125,0.16249823554687465,2.024482644881921,1,4,3,273.1387212218538,173.7841042574662,1280.0,584.5323944412149
train_00449,2.9035830011764565,0.2526229298508476,14.025950568478066,1,5,1,304.7102641996137,146.2010556833735,1280.0,642.8212599959037
train_00450,3.1180149921529736,-0.15720244491036184,14.471389648210707,1,8,0,39.2959796082102,177.30914934317218,1093.8249298808062,632.741125029611
train_00451,2.9542801553605527,0.2778477747234374,9.649854162849294,2,5,1,348.7179784688914,170.4184767771853,1280.0,648.3696883389491
train_00452,2.6699449011466907,-0.14087253566227428,-7.5137741059416365,0,4,2,0.0,130.88806701811126,1094.326119688119,667.222685359157
train_00453,2.525721742845974,0.1722120036543962,6.612407639909048,0,4,2,182.78552786114437,94.6953030634918,1280.0,667.1524762739278
train_00454,2.5789056469301146,0.13955069669926118,14.073054753170556,3,5,1,171.8816118192433,83.10953381532885,1280.0,660.3822279835769
train_00455,3.2432104663493773,0.17323799668573164,2.3416647279939546,1,5,1,277.77168835746465,142.66961725071593,1280.0,559.0850965043451
train_00456,3.3398392589696138,0.12270278795507489,-2.0602999756241775,1,6,2,228.08094040850364,138.06327071172848,1232.8562269105757,540.2435170213594
train_00457,2.9109764384823285,-0.03947976906402212,-13.393327720182135,2,6,1,0.0,96.88656735136723,1130.0467744977282,591.5512893046907
train_00458,2.7204925961756126,-0.2418078615111007,-8.79141051229115,2,5,1,0.0,111.40168520231316,976.6333225789566,638.8015481568569
train_00459,3.465586543998898,-0.01585760931475877,-11.534732287745165,3,6,2,113.58496124011751,179.09155287649563,1062.7939454517057,576.3365178827246
train_00460,3.255618128201686,0.03854795274871303,-10.466079767293827,0,5,3,121.66017170958902,165.89008834505077,1132.4840404549982,592.3708842184128
train_00461,2.627948112401676,0.02130864718735781,11.00682041116687,3,5,1,71.50852283210988,107.34639045662992,1280.0,663.1872263229344
train_00462,2.859071435946828,-0.15861478831054746,-6.034436729783929,3,4,2,0.0,137.0104524057353,1050.4088463018352,627.3020157849513
train_00463,3.354165802008731,0.12858341947821594,0.06304410946814443,4,5,3,245.1293963852686,179.32310077373927,1241.7378697207278,576.1209350966643
train_00464,3.2006755050810285,0.10652093134561813,3.6081934304790906,0,5,3,222.58136983125596,166.76813101182674,1269.0540373726315,591.3096985223063
train_00465,3.4238822246773775,-0.030576158287172195,13.471844490848774,1,7,1,173.88891121731268,175.41988679127417,1141.8710154327732,580.8433972966906
train_00466,3.4582473175066353,0.18507643279161784,-11.214420040843809,3,6,2,262.2763830174101,178.85367940587372,1211.5531882036312,576.6858363942679
train_00467,3.251162178014006,-0.14526818400733407,12.324134571947827,0,5,3,66.36149683260832,164.35880155385846,1078.322910805089,594.2234651598466
train_00468,3.38739225013891,0.037610255686393534,-11.97028671523654,2,6,2,140.00711223690558,173.91667445915715,1107.864981883401,582.6616101016781
train_00469,3.301212901647763,0.22808147077501933,11.336806880881642,2,5,1,336.7035370420041,168.52866668842915,1280.0,589.1774822774829
train_00470,3.264269852917111,0.21494086994014455,5.545560814041803,1,4,2,334.507050609398,169.8066015989124,1280.0,587.6333803940865
train_00471,3.139239942839385,0.22031338233013537,9.63052177195381,4,4,2,325.3738870893789,157.8675846799322,1280.0,602.0752285570665
train_00472,2.427604064652143,-0.06806059755540919,-10.112777832041385,4,5,1,0.0,81.81643888889948,1219.3880346166818,694.0635074616723
train_00473,3.169745202715519,-0.17140884761313563,-8.359467689533556,1,5,1,0.0,161.088672655383,978.1459146206564,598.1770561620311
train_00474,3.0165428691364564,-0.13854985243862575,-2.7147841051337362,0,5,1,0.0,153.6357714678718,1063.4271126329893,607.1920686918447
train_00475,3.296944895166572,0.2802830134372683,5.4659919460634825,3,5,1,392.130560307441,172.06189782611128,1280.0,584.9050991391285
train_00476,3.3672731570785577,0.08842293250501448,3.034258514836015,0,6,2,228.95558087903865,178.18621464910584,1217.6807673876833,577.4972911330708
train_00477,2.335655047584963,0.06500632973798615,13.290149041740527,2,4,2,58.23101732677948,62.95610453628012,1280.0,716.8792570454895
train_00478,2.6357102009894287,-0.07411472863739954,-4.5387240218375595,2,4,2,0.0,115.58432580875495,1195.818891968493,653.2189953392334
train_00479,2.8421856758819013,0.05626352552644953,-6.519693665547091,0,6,2,64.30156204889293,134.95761633386866,1265.0258434081345,629.7849087601969
train_00480,2.722607628224459,-0.09822980766731074,-6.70550250099717,2,5,1,0.0,122.71216073874295,1134.4683509919391,644.597411812167
train_00481,3.292237400377746,-0.14331185524410187,6.332813267153753,2,6,2,41.83219234548538,171.1607908614257,1057.2362956113218,585.9961509831842
train_00482,3.2081447339502946,0.18141824667168693,3.0009990343671475,2,5,1,284.42672263584706,167.7324356510804,1280.0,590.1425309599181
train_00483,3.0211336255810726,0.13276991855556636,4.662017113873247,2,6,0,223.65255502970052,152.37134192545903,1280.0,608.7240266461043
train_00484,2.874535553620036,0.29685223805327304,9.48044103158604,2,6,0,356.28319354104923,135.31210534051598,1280.0,629.3586721915767
train_00485,3.0898248148713554,-0.16658208361423865,1.0390530463263943,3,6,0,0.0,160.6745683140689,1046.138281604376,598.6809915508305
train_00486,3.359789758257582,0.10312108557744532,0.2194456682044592,1,8,0,226.17959597036952,179.56724878910495,1220.7882165349529,575.8267239525538
train_00487,3.2609580418946,0.22589687060526625,-9.565924265879977,0,7,0,274.17773394582133,166.86587800455766,1280.0,591.1877759804139
train_00488,2.7061713091426807,0.14455133494132089,6.755599113183585,4,6,0,191.93597839463143,120.89714394629326,1280.0,646.7956161373289
train_00489,3.1443773274789537,-0.19015898579244295,5.391371078697848,2,6,0,0.0,161.37391463983718,1036.4698403003126,597.8349991512893
train_00490,2.98165196652673,-0.1666478930922595,-8.30016223843174,2,6,0,0.0,146.0390187030614,1006.9952768784498,616.3814490494916
train_00491,2.6307088522772166,0.23210612981610207,-3.8495271070541666,4,4,0,204.37171418158096,115.8284339049103,1280.0,652.922730649155
train_00492,2.8704696626696844,0.07239281715996149,-0.8334095278175049,1,4,3,109.60577610001472,144.0552762968846,1280.0,621.2883664403874
train_00493,2.7507160617390563,0.22049865281893793,-3.549923405832388,2,4,1,217.24939099065622,141.20233854695002,1280.0,649.396870754555
train_00494,2.5140048273935003,0.2923149596277039,11.785353699316289,3,5,1,303.2565062051779,119.80235283169802,1280.0,709.6960721870894
train_00495,2.731371268622161,0.07861966335761711,-9.695272003096179,0,4,3,50.21040313977451,135.26382724425946,1280.0,661.7286716001971
train_00496,3.4479917601950496,-0.0700101479679236,-13.86824044575186,1,7,1,65.94221773104991,148.90289984865157,1041.7800007555543,551.7934975738598
train_00497,3.0959886056158847,0.2700411692890992,11.760191765922261,4,5,1,344.87608458226106,119.59221353813672,1280.0,575.2985126206742
train_00498,2.786176465502029,-0.03980086197864696,5.603404640139431,1,6,2,9.395229206051567,91.75805462422123,1243.7896986218568,597.4753318684423
train_00499,2.2473252633372436,0.24413654171618254,9.360249505205076,0,4,0,232.36599626291223,21.304228155937302,1280.0,696.1707133144837
train_00500,2.5627886490137595,0.0841926511635892,8.137489900305887,4,4,2,102.17925360126422,93.6493898665564,1280.0,660.0469370026875
train_00501,2.8209235770933883,-0.01536219700335767,-10.406187056266909,0,5,2,0.0,129.2040627002547,1171.4674578542938,636.7492627239131
train_00502,2.9341966652009748,0.12043580772204782,-2.4352274468572332,0,4,2,159.41850083729847,147.0621407592032,1280.0,615.1453308280778
train_00503,2.7673771796982685,0.07061877303302838,-6.518796954897223,0,4,3,60.422663078023646,127.5725606333,1280.0,638.7166748699129
train_00504,2.746608594789877,0.06540108561403774,8.338767497910688,4,4,2,128.53405116439646,123.56658671848,1280.0,643.5654480442794
train_00505,3.459679583478792,-0.08524689806951546,-2.7073130841513287,1,6,2,83.18766000219831,183.97092236290464,1042.46535122869,570.4978514807954
train_00506,3.2528482478948617,0.10141315830098402,-10.525665219997016,0,7,1,171.1434131660532,165.65392493206804,1186.8852733405333,592.6546576279832
train_00507,3.1692893338766543,-0.254971071823402,6.707287453403428,2,4,2,0.0,162.2463695305866,983.759711877873,596.7795565418394
train_00508,2.966505187353048,-0.025949259153011772,14.318728587632368,2,7,1,106.97283690417628,139.81114539523554,1232.462535845843,623.9163972990461
train_00509,2.696416035854223,-0.2401146509654295,-9.758945731638274,0,5,1,0.0,116.63217578656644,986.029117152847,651.9525316300857
train_00510,3.2783730286050643,-0.08387120156766731,5.302995960274433,3,6,2,83.5645815387565,170.92212414342615,1103.5729422332306,586.2841399198772
train_00511,3.1078102936882646,-0.2430009178016518,7.74612014523715,0,4,2,0.0,156.8188740493226,1005.4446628303293,603.3437501515936
train_00512,2.5589332299116734,-0.09436636634378395,-11.58504000288751,3,5,1,0.0,98.03330520426756,1138.5530353228578,674.4470671707518
train_00513,3.443464895224631,-0.13690014554988592,-3.4285353072205726,3,7,1,38.132799466218614,182.57441774439738,1000.3748599274888,572.1889990627366
train_00514,3.199848645423425,0.08930789032335823,8.907286711062206,0,8,0,239.43334460971272,162.9296736530766,1268.9904649934774,595.9506992516823
train_00515,2.1987673643548398,0.1358466672538804,14.447075115695664,1,5,1,94.12852282486497,36.20903501846557,1280.0,720.0
train_00516,3.0175897043738082,-0.19124366367761875,-3.607476626523372,2,5,1,0.0,152.96889995056623,1009.6370135827772,607.9988931430884
train_00517,2.917037628913107,0.21754546471445618,11.398507395059571,1,5,1,292.5966250819216,137.64006781895756,1280.0,626.5429173283296
train_00518,2.7246194845482483,-0.007126333804708118,11.627817841906307,3,5,2,70.9838463463349,117.86150504851811,1280.0,650.4678535731306
train_00519,3.1512930774348655,0.045989404874027695,1.9503667706217414,2,4,4,153.43161123941243,164.483018907922,1222.9711851916686,594.073545701447
train_00520,2.9925698942689447,-0.15085380308957544,-4.627515376274889,3,4,2,0.0,150.0582556735064,1044.661371356025,611.5195805809545
train_00521,2.2229816783856564,0.19586269211028917,11.761856448901806,4,6,0,174.55222420030674,45.45260173847221,1280.0,720.0
train_00522,3.277806727169099,0.22164938076766078,-12.754042725690457,3,8,0,264.36216770028807,165.9854177497288,1271.198372331335,592.2528962627183
train_00523,2.48095072330041,-0.10146309448713789,-6.655286092232753,4,4,2,0.0,93.94645773830521,1191.4649786568632,679.3916393138667
train_00524,3.284883836267026,-0.03175912805172121,-11.438794438391014,3,7,1,69.44872156767822,167.31683045139624,1073.2617037320995,590.6429821302169
train_00525,3.1178584469859265,-0.289338522690639,-2.896810230835108,0,5,1,0.0,161.3173114551088,913.1268171477819,597.9006721891624
train_00526,2.83569651710725,-0.2998981707129981,-12.273133592654034,4,5,1,0.0,128.9575390570951,939.1831979997116,637.0438172296756
train_00527,3.4447568724200073,0.0825228734519986,11.70332696475187,4,6,2,255.56700912010285,177.7431968143857,1219.6318608080198,578.0330237753175
train_00528,2.3102768732748475,0.10288462246749364,13.510653899800971,2,5,1,94.1860372108102,58.326656919826426,1280.0,720.0
train_00529,3.2379664859280943,0.18995321194641934,10.329523188127574,2,4,2,310.76029517296405,164.726222952613,1280.0,593.7788023789415
train_00530,2.8215358725412014,-0.07566578372375946,-11.810333122511633,1,4,2,0.0,127.954158584623,1106.8175006702884,638.256810325426
train_00531,3.4342854824386264,-0.21921839134162033,-0.03514073692166342,4,5,2,0.0,184.14805092372268,953.6852628743659,570.2833781283299
train_00532,3.104320895469616,0.031935797342546035,-2.0156886043810616,4,4,4,114.47706851365254,161.0061421797207,1203.8972740823833,598.2762188147831
train_00533,2.581108368830999,0.060327613083246745,11.480875906760339,4,4,2,107.38208831311759,101.01857079987313,1280.0,670.840629104372
train_00534,3.3220858505144264,-0.0488011524997618,3.2698108067907903,1,6,2,111.01167181617846,175.16923717369843,1117.4800068757474,581.1471337416843
train_00535,2.410393819934167,0.27815612260785155,14.114749497363018,3,5,1,263.94750697647396,73.82678668738399,1280.0,703.7298835383729
train_00536,2.4483697024331366,0.120896586244431,10.821226383874741,4,4,2,138.79543259918216,83.89405963594291,1280.0,691.5536951228814
train_00537,3.1411625372496,0.03736812687085528,2.484188132875751,3,5,3,146.755419597512,163.34167970647445,1219.732152233395,595.4541739636181
train_00538,3.01136522830876,0.23631960082675202,1.0170841111081756,3,4,2,295.90644968507405,154.64604444797126,1280.0,605.9722704202452
train_00539,3.212457168990044,0.013637991725521381,-14.241835762365838,1,6,2,87.16026498150114,160.25154937513938,1126.5109784755803,599.1893293199435
train_00540,2.0795974992616566,-0.266037135422666,-6.990651916671169,1,4,0,0.0,25.879730377973015,1084.0176633247634,720.0
train_00541,3.4752985904360063,0.11003419719887225,-10.60714829577912,0,7,1,210.25490819788828,180.24199725630385,1151.8196214451395,575.0077882539133
train_00542,3.035892275546015,-0.1229156604230364,7.607818441354951,0,4,4,7.568269288311171,151.17502396938784,1119.3628489668206,610.1717594346234
train_00543,3.297262227806904,0.1454476415237163,1.838116583724318,1,5,3,259.77141892246254,174.53833081697508,1273.8379480882859,581.9098728257932
train_00544,3.3897272167531693,-0.06746721081480583,13.701059100354804,2,6,2,144.87456940787547,173.06892349108406,1120.0075620040755,583.687611622697
train_00545,3.448749820352993,-0.2677186846153502,7.31009898737247,1,4,2,0.0,180.53383527568843,945.0927532436403,574.6582120382207
train_00546,2.9308425434177736,0.1685549357255312,11.103542769640054,1,4,2,260.09348109074045,139.16804567511326,1280.0,624.6948009366951
train_00547,3.367229565610608,0.12277744133567264,4.428971566500017,4,6,2,264.1054326745057,177.28454476086014,1249.0772207487205,578.5878964723912
train_00548,3.4437128734640234,0.14104769161573133,-11.419385661811035,0,7,1,227.1820100796515,177.83317950945212,1177.5943575217602,577.9215521736527
train_00549,2.6427617216011017,0.03395917235719975,-11.098004096538832,4,5,2,0.0,109.00869572048772,1266.031142476031,661.1725622307326
train_00550,3.269021294135781,-0.2966129183893079,-1.0100598537126277,1,4,2,0.0,173.2815194342763,902.8860731601986,583.4282836284222
train_00551,3.2647099717917687,-0.11930710901073693,8.697245472522898,4,6,2,69.29591090301223,167.70175066614553,1087.840260406481,590.180281435027
train_00552,3.4354815764412554,0.012363772399022255,8.587747180120726,1,5,3,207.96368861650535,178.97053991015756,1162.3702841471365,576.5485898602574
train_00553,2.6238968656556327,0.022221571520345207,-12.241633381828006,1,4,2,0.0,105.47326626843639,1249.1951362532093,665.4489893938693
train_00554,3.325095108300676,0.09800068586416621,-5.06800390166093,2,6,2,195.75765283669193,174.1832984570403,1200.1814554177672,582.336572617211
train_00555,3.373898645448013,0.26699260225910254,-3.4237219564786834,4,4,2,341.8983205915404,178.36180728878145,1280.0,577.2816327255874
train_00556,3.085963412554886,-0.2851765621691827,0.5060346772020434,2,4,2,0.0,160.81055071212396,939.6241936481538,598.5168203311316
train_00557,2.77146359312702,0.005241355801628045,-0.3958587250445049,2,5,3,21.096953996091656,134.27144623761495,1266.0060080339965,630.6149024101479
train_00558,3.34742241335878,-0.18449256723979374,0.4168410038230057,0,5,2,0.0,178.6701552479713,993.1272825055166,576.9125818669575
train_00559,2.940399613963125,-0.17353111503868499,3.8854345173200073,1,6,0,0.0,146.2719988329696,1076.9843813184461,616.1028449374527
train_00560,3.2974262835689467,-0.04547432883531566,-11.882195724789895,4,7,1,60.340204885760826,167.90951890893078,1064.952635465433,589.9260894859339
train_00561,3.232428977947447,0.24659194465867257,-2.771016645126208,3,6,0,313.12521972458944,169.5894840938103,1280.0,587.8930122268054
train_00562,2.945325896938682,-0.04018497921643749,-14.493270950875761,0,6,1,0.0,137.6943425694159,1129.0681157540096,626.4750593591345
train_00563,2.7109815160519273,0.02008065828620964,-10.908556190113597,3,6,1,0.0,117.06759421203876,1232.7616648344144,651.4247433434685
train_00564,3.195155655564568,0.2096804628330073,-6.150645920604262,1,4,2,264.0287017977936,164.54781993376506,1280.0,593.9917343103605
train_00565,2.4470847548241434,0.2321868713833492,13.960961802680146,2,4,2,230.23886653732694,79.59582955015031,1280.0,696.7521242450064
train_00566,2.821288175288357,-0.24892388595033665,-8.698413279288282,2,5,1,0.0,130.84400061970553,959.8755501944529,634.7617006947337
train_00567,2.317605414382977,0.24337681820660012,10.543765540246522,1,4,2,242.01409470605347,64.08717024577055,1280.0,715.510603062726
train_00568,3.2770815836382114,0.2594219192418891,14.829391512763003,3,5,1,340.40894603830174,164.65467035281006,1280.0,593.865066692458
train_00569,2.967011770788557,-0.2561132567048699,5.150557473457475,2,4,1,0.0,147.4454111728758,1003.0127150378494,614.6836492543882
train_00570,2.535707538517734,0.10277733946803053,-7.964014537622395,2,4,2,28.659423293481012,99.44562361792774,1280.0,672.7394088762651
train_00571,2.9292736657314995,0.24007115450575306,-5.466421882988238,3,5,1,255.73240095975237,143.92144913858624,1280.0,618.9416709229847
train_00572,2.8483280118576646,-0.08130393859282245,-5.510005215110127,3,5,1,0.0,136.4968877369251,1132.673916989751,627.9233817632805
train_00573,3.3168287442619424,-0.02229097435463384,-4.2377519365920975,2,6,2,101.28926924734394,174.19510678886573,1106.6151646222443,582.322563796501
train_00574,2.730457073655037,-0.23470041822297805,4.366548122456891,0,4,0,0.0,125.98702540517779,1057.2576945042917,640.640113577098
train_00575,3.262689493007391,0.2152281932224795,-10.799949938514004,4,7,1,262.3601043635117,166.17325450994682,1280.0,592.0256516855189
train_00576,2.2946478940162955,0.14012677022666853,3.7985665522059158,0,4,2,60.19073725119043,71.05161855914447,1280.0,707.0874474683884
train_00577,3.338157776951383,0.20975236374368506,3.948794833837649,4,4,2,328.85809057112425,175.75479329655673,1280.0,580.4381742241451
train_00578,2.8683511809088413,0.16152015294150845,-8.617179414711096,0,4,2,161.4577815611446,135.50065428449702,1280.0,629.1277959172908
train_00579,2.8273909977892373,0.026081594350871096,14.961845250355552,3,5,2,118.90079400727096,125.73025473014424,1280.0,640.9496067798065
train_00580,2.9808622089236665,-0.21082020983479044,-3.2250496245980322,4,5,1,0.0,150.28653220043415,999.1256342601645,611.2435856295319
train_00581,3.0998402408193515,-0.12540050387137566,-1.0589657348864172,4,5,2,0.0,161.42866528490623,1070.466503090186,597.765511884792
train_00582,2.1358310363827475,-0.08168066515549746,-14.682249502238971,1,5,1,0.0,22.71858537181561,1256.0961478369597,720.0
train_00583,3.2719727601558,0.18392403415673902,3.4210792968038426,1,4,2,296.90712124488596,171.78685858497897,1280.0,585.2380797687235
train_00584,3.135809106910266,-0.21577758440574807,-10.223327462566232,4,5,1,0.0,157.15946523738074,960.7331575977958,602.9301025055164
train_00585,3.4230677474194673,0.09564798417178605,14.032066795125392,3,6,2,251.37182992187923,175.05527923820947,1236.6549624181207,581.28439929372
train_00586,3.4087628874048095,-0.27574810436895886,7.844171335021141,1,6,0,0.0,177.7509684296466,944.7826770616332,578.0245606953339
train_00587,2.0942917421202036,-0.0783388887315154,-13.715746774840593,1,4,1,0.0,15.422467478448585,1280.0,720.0
train_00588,2.7768278446911956,0.1748762742932946,-3.3572067015601217,3,5,1,177.0287747056416,131.74212523549969,1280.0,633.6739265093875
train_00589,3.322327971977414,-0.2760571808490614,4.455742461399236,0,6,0,0.0,174.3926203105152,940.4875701879348,582.0871028599223
train_00590,3.0556043792714336,0.012823742480130407,9.889414669609511,2,6,2,152.44831057037658,151.0072062552271,1238.7386561749477,610.3743299827626
train_00591,2.8679471523800872,0.042096091093941634,-3.7002129136751662,3,6,2,66.84777343441453,140.0362630104878,1260.3577125005052,623.6417372909079
train_00592,2.991664464365836,-0.051231788942936285,-5.093257042708473,0,6,2,5.405262617673188,149.58989635456766,1135.0754501376005,612.085853386577
train_00593,2.722274974084229,-0.012711214367950752,-8.678881468447097,1,5,1,0.0,120.6140326696497,1211.169818543293,647.1350684956192
train_00594,2.970888851210829,-0.05346047570207996,-7.689890777361915,1,6,1,0.0,145.62281548492692,1120.8093537082157,616.884561984428
train_00595,3.336196507203608,-0.21188093994895218,-10.009759010763547,1,5,1,0.0,171.7260470090762,944.626554029972,585.3098326251607
train_00596,2.7749610389572195,-0.05672621012021223,14.077310613603451,0,6,2,51.03810081837423,120.98707447933502,1248.6565659642156,646.6872511077663
train_00597,3.3177634744295545,0.13678458926861758,9.639099303660082,0,5,2,286.93752194806063,170.7320411742927,1280.0,586.514024793885
train_00598,3.230679770195746,-0.19086950887794019,4.789462501735592,2,5,2,0.0,168.0135913547116,1021.5938503514974,589.8033280010671
train_00599,2.251582552390398,0.11135469828250077,12.670558345348418,4,4,2,87.02995763145658,49.23008335928137,1280.0,720.0
train_00600,2.885893986398461,-0.16211172769273213,-3.436143517744574,0,4,2,0.0,141.90393912612808,1059.144597778266,621.3831609861461
train_00601,3.239771278383894,0.063306610716724,-9.677334470480119,4,7,1,140.56486175279005,165.286793297946,1161.8035274461704,593.0983027564272
train_00602,2.1397849487018687,0.09563556669799461,12.05954267162263,4,4,2,18.096082444386,28.492674333497845,1280.0,720.0
train_00603,2.7830663444923314,-0.07777352985073194,-13.696851499905556,4,5,1,0.0,122.19048698072491,1121.8029733981227,645.2285617330728
train_00604,2.5257767206696577,0.18277262333658645,12.235766297922854,4,4,2,210.64308062939816,92.89558459807697,1280.0,680.6655201798284
train_00605,3.3651280350132273,-0.2497094514223933,2.9487704955264142,4,6,0,0.0,178.102583344171,950.5704374533606,577.5992616231135
train_00606,2.8669807187006695,-0.22930283761130937,-14.784178426482557,1,5,1,0.0,129.88266270571938,1001.1100946289282,635.924650652715
train_00607,3.031650105166664,-0.11045897122243761,-4.131906306762277,1,4,2,0.0,153.66703643249622,1078.498741964621,607.154205394224
train_00608,2.63910738361898,0.05122211092844331,-7.1609131570957025,4,4,2,5.893869124630626,112.97418026960747,1280.0,656.3758401641903
train_00609,2.635342321150045,-0.08061354333811696,-6.7331837136003365,3,4,2,0.0,113.02283436835887,1173.8709329313497,656.3174030851178
train_00610,3.1324578509147503,-0.05206310502243816,8.513652508906127,3,5,3,99.66181503370777,158.1563769784384,1164.8388833757126,601.7266401348547
train_00611,3.2824983842353954,0.09556970947572185,7.434425852396629,3,6,2,247.4809314457337,169.77226192704364,1253.0300676210961,587.6751751242708
train_00612,3.174663890518003,0.2695471070489069,-11.991641473518728,4,4,1,291.8363737523158,158.90563767354638,1280.0,600.8166510454855
train_00613,3.2348831982761075,-0.016998803946993768,3.0073632527986405,0,5,3,120.00828499175164,169.56894414221728,1157.4559075817508,587.9214923816604
train_00614,2.096120684553966,-0.1669378532282928,-12.59880789912592,0,6,0,0.0,18.03378393347081,1166.209556021404,720.0
train_00615,3.0867420701420976,0.25841099463901557,-2.980654251434151,4,4,2,304.75867762314186,158.91865500270262,1280.0,600.8007239062879
train_00616,2.9604369717952057,-0.0366167708752585,-8.948782715819561,4,6,2,0.5713890743293604,143.64493968472684,1130.5379456548021,619.277008288994
train_00617,2.429009767563043,-0.27983438916224496,2.985447386774684,4,4,0,0.0,91.94861368723544,1059.5215366470761,681.8128557224908
train_00618,3.0476745988987863,0.06911399142212965,5.220731430365397,2,8,0,173.08842006044893,154.053728022795,1277.408641301746,606.6891146070399
